customer_id,gender,senior_citizen,partner,dependents,signup_date,tenure_months,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,total_tickets,has_support_ticket,avg_satisfaction_score,avg_monthly_data_gb,avg_monthly_call_minutes,tenure_bucket,annual_revenue_at_risk,total_addons_subscribed,is_churned
9474-PHLYD,Female,0,No,No,07-04-2023,15,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,1,Yes,4,72.2,610.86667,1-2 Years,713.4,2,1
9475-NNDGC,Male,0,Yes,No,31-08-2018,71,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,No,0,71.55,581.83333,4+ Years,0,5,0
9477-LGWQI,Male,0,Yes,Yes,30-09-2018,70,Two year,Yes,Credit card (automatic),80.15,5600.15,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,1,Yes,1,77.61667,779.5,4+ Years,0,5,0
9479-HYNYL,Female,0,Yes,No,31-08-2018,71,Two year,Yes,Credit card (automatic),80.7,5705.05,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1,Yes,4,86.88333,688.41667,4+ Years,0,5,0
9480-BQJEI,Male,0,No,No,28-05-2019,62,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,Yes,1,64.22083,530.54167,4+ Years,0,3,0
9481-IEBZY,Male,1,Yes,No,01-08-2018,72,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,No,0,70.875,601.375,4+ Years,0,6,0
9481-SFCQY,Female,0,No,Yes,07-05-2023,14,Month-to-month,Yes,Credit card (automatic),59.8,824.85,No,Yes,No,DSL,No,No,Yes,No,Yes,No,1,Yes,4,89.84286,467.5,1-2 Years,0,2,0
9481-WHGWY,Female,0,Yes,Yes,30-09-2018,70,Two year,No,Credit card (automatic),75.35,5437.75,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,2,Yes,3,82.725,575.08333,4+ Years,0,4,0
9483-GCPWE,Male,0,No,Yes,04-10-2023,9,One year,No,Mailed check,20.1,190.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,80.53333,579.55556,0-1 Year,0,0,0
9488-FVZCC,Female,0,Yes,Yes,01-08-2018,72,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,4,Yes,3.5,64.84583,761.625,4+ Years,0,5,0
9488-FYQAU,Female,0,Yes,No,28-04-2019,63,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3,Yes,1.6667,61.55417,616.79167,4+ Years,0,5,0
9488-HGMJH,Female,1,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,71.15,71.15,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,3.3333,79.5,1069,0-1 Year,853.8,0,1
9489-DEDVP,Female,0,Yes,Yes,30-09-2018,70,Two year,Yes,Credit card (automatic),69.2,4872.35,No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,2,Yes,1,76.77083,587.20833,4+ Years,0,3,0
9489-JMTTN,Female,0,Yes,Yes,01-08-2018,72,Two year,No,Credit card (automatic),89.75,6595.9,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,No,0,69.83333,633.41667,4+ Years,0,6,0
9489-UTFKA,Male,1,Yes,No,03-11-2023,8,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No,Yes,No,DSL,Yes,No,No,No,Yes,No,4,Yes,2.75,75.475,503.25,0-1 Year,0,2,0
9490-DFPMD,Female,1,No,No,17-01-2021,42,Month-to-month,Yes,Electronic check,84.65,3541.35,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,3,Yes,3,84.96667,641.5,3-4 Years,1015.8,1,1
9492-TOKRI,Female,0,No,No,07-01-2023,18,Month-to-month,Yes,Credit card (automatic),90,1527.35,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,2,Yes,1,63.90556,597.22222,1-2 Years,1080,2,1
9494-BDNNC,Male,0,Yes,No,28-01-2019,66,One year,No,Electronic check,95.3,6273.4,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,3,Yes,3,59.93333,639.625,4+ Years,0,3,0
9494-MRNYX,Male,0,No,No,04-09-2023,10,Month-to-month,No,Electronic check,75.05,786.3,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,2,81.39,492.4,0-1 Year,0,0,0
9495-REDIY,Male,0,No,Yes,11-06-2022,25,One year,Yes,Credit card (automatic),40.65,970.55,No,No,No phone service,DSL,Yes,No,No,No,Yes,No,1,Yes,3,66.25,673.625,2-3 Years,0,2,0
9495-SKLKD,Male,0,Yes,Yes,19-10-2020,45,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0,No,0,77.40833,588.54167,3-4 Years,0,3,0
9496-IVVRP,Female,0,Yes,Yes,05-08-2023,11,Month-to-month,No,Bank transfer (automatic),51,581.7,No,Yes,No,DSL,Yes,No,No,No,No,No,1,Yes,3,75.03636,647.36364,0-1 Year,0,1,0
9497-QCMMS,Male,1,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,2,88.6,293,0-1 Year,1122.6,2,1
9498-FIMXL,Female,0,No,No,03-11-2023,8,One year,Yes,Mailed check,19.2,161.95,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,67.1625,685.25,0-1 Year,0,0,0
9499-XPZXM,Female,0,Yes,No,01-08-2018,72,Two year,No,Bank transfer (automatic),64.75,4804.75,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,4,Yes,3.25,69.025,570.95833,4+ Years,0,3,0
9500-IWPXQ,Female,0,Yes,Yes,27-06-2019,61,One year,Yes,Electronic check,79.4,4820.55,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0,No,0,94.425,689.54167,4+ Years,0,5,0
9500-LTVBP,Female,0,No,No,15-08-2021,35,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1,Yes,2,82.87917,661,2-3 Years,0,1,0
9500-WBGRP,Male,0,No,No,30-10-2018,69,Two year,Yes,Mailed check,19.1,1268.85,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,5,62.8875,774.125,4+ Years,0,0,0
9501-UKKNL,Male,0,No,No,26-08-2019,59,Month-to-month,Yes,Electronic check,51.7,3005.8,No,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,0,No,0,74.4,696.58333,4+ Years,0,3,0
9503-XJUME,Male,0,No,Yes,23-03-2020,52,One year,No,Credit card (automatic),19.65,928.4,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,64.87083,575.625,4+ Years,0,0,0
9504-DSHWM,Male,0,No,No,08-11-2022,20,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,1,Yes,3,75.845,524.95,1-2 Years,0,2,0
9504-YAZWB,Female,0,No,No,22-02-2020,53,Two year,No,Mailed check,20.25,1048.45,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,70.4625,624.16667,4+ Years,0,0,0
9505-SQFSW,Female,0,Yes,Yes,01-04-2024,3,Month-to-month,No,Mailed check,40.3,92.5,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,1,Yes,1,95.93333,730,0-1 Year,0,2,0
9506-UXUSK,Male,0,No,No,06-06-2023,13,Month-to-month,Yes,Electronic check,70.15,931.75,No,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,5,83.36923,623.30769,1-2 Years,0,0,0
9507-EXLTT,Female,0,Yes,No,31-05-2024,1,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,Yes,3,130.7,793,0-1 Year,952.2,1,1
9507-HSMMZ,Male,0,No,No,23-01-2020,54,Two year,No,Mailed check,20,1149.65,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Yes,3.25,77.21667,668.66667,4+ Years,0,0,0
9508-ILZDG,Female,1,No,No,14-09-2021,34,Month-to-month,Yes,Electronic check,96.35,3190.25,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,4,Yes,2.25,75.9875,760.20833,2-3 Years,0,3,0
9509-MPYOD,Female,0,No,No,15-08-2021,35,One year,No,Mailed check,20.75,700.45,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,75.89583,525.70833,2-3 Years,0,0,0
9512-PHSMG,Female,0,Yes,No,04-09-2023,10,Month-to-month,Yes,Mailed check,20.55,252.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,71.81,677.2,0-1 Year,0,0,0
9512-UIBFX,Male,0,Yes,Yes,07-01-2023,18,Month-to-month,No,Mailed check,95.15,1779.95,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,2,Yes,4,68.24444,591.22222,1-2 Years,1141.8,3,1
9513-DXHDA,Male,0,No,No,12-04-2022,27,One year,No,Electronic check,81.7,2212.55,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,No,0,68.32083,573.91667,2-3 Years,0,5,0
9514-JDSKI,Male,1,Yes,No,31-05-2024,1,Month-to-month,No,Electronic check,40.2,40.2,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,2,Yes,3.5,12.7,585,0-1 Year,482.4,2,1
9518-IMLHK,Male,0,No,No,13-12-2021,31,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,0,No,0,89.92083,649.41667,2-3 Years,0,5,0
9518-RWHZL,Female,0,No,No,29-03-2019,64,One year,Yes,Credit card (automatic),100.05,6254.2,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3,Yes,2.3333,83.42917,700.58333,4+ Years,1200.6,3,1
9518-XXBXE,Male,1,Yes,No,04-09-2023,10,Month-to-month,No,Electronic check,75.3,720.45,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,0,72.05,631.2,0-1 Year,0,1,0
9522-BNTHX,Female,1,No,No,14-09-2021,34,Month-to-month,Yes,Electronic check,56.25,1765.95,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,3,Yes,3.6667,75.6,556.29167,2-3 Years,0,4,0
9522-ZSINC,Male,0,No,No,06-06-2023,13,One year,Yes,Electronic check,19.95,253.8,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3.6667,62.48462,551.69231,1-2 Years,0,0,0
9524-EGPJC,Female,0,No,No,07-01-2023,18,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,3,Yes,3,75.22222,679.88889,1-2 Years,1081.2,2,1
9526-BIHHD,Male,0,No,No,31-05-2024,1,Month-to-month,No,Mailed check,29.7,29.7,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,2,Yes,4,118.8,365,0-1 Year,356.4,1,1
9526-JAWYF,Male,0,No,No,12-05-2022,26,Month-to-month,No,Electronic check,89.8,2335.3,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,1,Yes,3,59.97083,689.66667,2-3 Years,1077.6,3,1
9529-OFXHY,Male,0,No,No,07-04-2023,15,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,2,Yes,2,77.46667,655.6,1-2 Years,0,2,0
9530-EHPOH,Male,0,No,No,05-08-2023,11,Month-to-month,No,Electronic check,53.75,608,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,2,Yes,4,79.82727,609.09091,0-1 Year,645,1,1
9530-GRMJG,Male,0,Yes,Yes,30-09-2018,70,Two year,Yes,Electronic check,84.1,5979.7,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2,Yes,2,76.82917,673.75,4+ Years,0,5,0
9531-NSBMR,Female,0,No,No,16-07-2021,36,One year,Yes,Bank transfer (automatic),19.25,679.8,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,73.14583,651.04167,2-3 Years,0,0,0
9534-NSXEM,Male,0,No,No,12-05-2022,26,One year,Yes,Credit card (automatic),20.65,595.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,87.84167,542.375,2-3 Years,0,0,0
9537-JALFH,Male,0,Yes,Yes,30-10-2018,69,Two year,No,Bank transfer (automatic),19.9,1356.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,84.925,684.08333,4+ Years,0,0,0
9537-VHDTA,Female,0,No,Yes,31-05-2024,1,Month-to-month,No,Mailed check,51.2,51.2,No,Yes,No,DSL,Yes,No,No,No,No,No,1,Yes,5,59.5,1044,0-1 Year,0,1,0
9540-JYROE,Male,0,No,No,03-11-2023,8,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,3.3333,72.4875,703.5,0-1 Year,841.2,0,1
9541-PWTWO,Female,0,No,No,23-03-2020,52,Two year,Yes,Bank transfer (automatic),80.95,4233.95,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,0,No,0,63.6375,623.625,4+ Years,0,4,0
9541-ZPSEA,Male,0,Yes,Yes,29-11-2018,68,Two year,No,Credit card (automatic),80.35,5375.15,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,1,Yes,3,78.69167,618.375,4+ Years,0,2,0
9544-PYPSJ,Female,1,Yes,Yes,28-05-2019,62,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,2,Yes,2,79.65833,643.16667,4+ Years,0,3,0
9546-CQJSU,Female,0,No,No,01-05-2024,2,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,3,Yes,3.3333,48.9,552,0-1 Year,1096.8,2,1
9546-KDTRB,Female,0,No,No,08-12-2022,19,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,2.3333,76.06842,681.73684,1-2 Years,0,0,0
9547-ITEFG,Male,0,Yes,Yes,04-10-2023,9,Month-to-month,Yes,Credit card (automatic),102.6,897.75,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,4.6667,71.72222,723.33333,0-1 Year,0,4,0
9548-LERKT,Male,0,Yes,No,11-07-2022,24,Two year,No,Mailed check,19.75,483.15,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,2.5,70.86667,634.29167,1-2 Years,0,0,0
9548-LIGTA,Male,0,Yes,No,27-06-2019,61,Two year,Yes,Mailed check,81.05,4747.65,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,4,Yes,2.25,76.02917,721.16667,4+ Years,0,5,0
9548-ZMVTX,Male,0,Yes,Yes,01-08-2018,72,Two year,No,Bank transfer (automatic),90.45,6565.85,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,0,No,0,68.42083,578.16667,4+ Years,0,3,0
9552-TGUZV,Male,0,Yes,No,03-11-2023,8,Month-to-month,Yes,Mailed check,75,658.1,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,0,72.3625,628.5,0-1 Year,0,1,0
9553-DLCLU,Female,0,No,Yes,06-06-2023,13,Two year,No,Credit card (automatic),88.95,1161.75,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,No,0,72.16923,615.84615,1-2 Years,0,6,0
9554-DFKIC,Male,0,Yes,Yes,12-01-2022,30,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,Yes,Yes,DSL,Yes,No,No,No,No,No,1,Yes,5,78.28333,601.625,2-3 Years,0,1,0
9555-SAHUZ,Female,0,Yes,Yes,17-05-2021,38,Month-to-month,No,Electronic check,54.5,2076.05,No,Yes,No,DSL,Yes,Yes,No,No,No,No,1,Yes,1,56.15833,695.625,3-4 Years,0,2,0
9558-IHEZX,Female,0,No,No,31-08-2018,71,Two year,Yes,Credit card (automatic),106.75,7283.25,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3,Yes,3.3333,77.925,556.95833,4+ Years,0,5,0
9560-ARGQJ,Female,0,No,Yes,08-03-2023,16,Month-to-month,Yes,Electronic check,81,1312.15,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,Yes,5,76.34375,608.3125,1-2 Years,972,1,1
9560-BBZXK,Female,0,No,No,16-07-2021,36,Two year,No,Bank transfer (automatic),31.05,1126.35,No,No,No phone service,DSL,Yes,No,No,No,No,No,4,Yes,3.75,71.51667,642.66667,2-3 Years,0,1,0
9564-KCLHR,Male,0,No,No,31-05-2024,1,Month-to-month,No,Mailed check,51.25,51.25,Yes,Yes,No,DSL,No,No,No,Yes,No,No,2,Yes,2,143,936,0-1 Year,615,1,1
9565-AXSMR,Male,0,Yes,Yes,23-03-2020,52,Two year,No,Mailed check,19.2,1054.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,5,74.66667,756.875,4+ Years,0,0,0
9565-DJPIB,Female,0,No,Yes,02-03-2024,4,Month-to-month,No,Mailed check,89.6,365.65,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,3,Yes,4.6667,70.925,526,0-1 Year,1075.2,2,1
9565-FLVCG,Male,0,Yes,Yes,27-02-2019,65,Two year,Yes,Mailed check,69.55,4459.15,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,0,No,0,75.05417,711.08333,4+ Years,0,3,0
9565-JSNFM,Male,0,No,No,17-05-2021,38,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,2,86.25833,514.79167,3-4 Years,845.4,0,1
9570-KYEUA,Male,0,No,No,29-03-2019,64,Two year,No,Credit card (automatic),99.25,6549.45,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,0,No,0,82.07917,696.91667,4+ Years,0,4,0
9571-EDEBV,Male,0,Yes,No,31-08-2018,71,One year,Yes,Credit card (automatic),98.65,6962.85,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3,Yes,2,68.5125,596.625,4+ Years,0,3,0
9572-MTILT,Male,0,Yes,No,26-08-2019,59,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4.3333,66.425,488.875,4+ Years,1281,5,1
9572-WUKSB,Male,0,Yes,No,01-04-2024,3,Month-to-month,Yes,Electronic check,29.9,92.25,No,No,No phone service,DSL,No,No,No,Yes,No,No,0,No,0,113.23333,255.66667,0-1 Year,0,1,0
9574-BOSMD,Male,0,Yes,Yes,29-11-2018,68,Two year,No,Bank transfer (automatic),25.4,1620.2,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,73.18333,674.5,4+ Years,0,0,0
9574-RKJIF,Male,0,Yes,Yes,12-01-2022,30,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,4,Yes,3,67.80417,527.54167,2-3 Years,1132.8,3,1
9575-IWCAZ,Male,0,Yes,No,02-01-2024,6,One year,No,Mailed check,25.1,171,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,106.76667,487.33333,0-1 Year,0,0,0
9576-ANLXO,Female,0,No,No,01-04-2024,3,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,3.3333,68.66667,522,0-1 Year,834.6,0,1
9576-SYUHJ,Male,0,No,No,16-06-2021,37,Month-to-month,Yes,Electronic check,91.15,3369.25,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,3,Yes,3,70.59167,608.70833,3-4 Years,0,2,0
9577-WJVCQ,Female,0,No,No,29-11-2018,68,Month-to-month,No,Mailed check,54.45,3687.75,No,Yes,Yes,DSL,Yes,No,No,No,No,No,3,Yes,3,63.28333,584.20833,4+ Years,0,1,0
9578-FOMUK,Male,0,No,Yes,07-04-2023,15,Month-to-month,Yes,Electronic check,24.8,324.15,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,77.11333,782.66667,1-2 Years,0,0,0
9578-VRMNM,Female,0,No,No,08-03-2023,16,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,3,Yes,2.6667,69.9,503.0625,1-2 Years,782.4,2,1
9581-GVBXT,Male,0,Yes,Yes,26-08-2019,59,One year,No,Mailed check,34.8,1980.3,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,2,Yes,1,74.17917,565.125,4+ Years,0,2,0
9584-EXCDZ,Female,0,No,No,06-02-2023,17,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,2,74.06471,654.94118,1-2 Years,0,0,0
9585-KKMFD,Male,0,Yes,Yes,16-02-2021,41,Two year,Yes,Mailed check,20,879.8,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,4,71.43333,663.04167,3-4 Years,0,0,0
9586-JGQKH,Female,0,Yes,No,29-03-2019,64,Two year,Yes,Bank transfer (automatic),105.4,6794.75,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,Yes,5,75.0125,719.91667,4+ Years,0,4,0
9588-OZDMQ,Female,0,Yes,No,01-05-2024,2,Month-to-month,Yes,Electronic check,45,89.75,No,Yes,No,DSL,No,No,No,No,No,No,3,Yes,2.6667,59.25,581,0-1 Year,0,0,0
9588-YRFHY,Male,0,No,No,21-06-2020,49,Two year,Yes,Credit card (automatic),19.9,1022.6,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,64.94167,741.91667,4+ Years,0,0,0
9589-ABEPT,Male,0,Yes,No,30-10-2018,69,Two year,Yes,Mailed check,92.45,6460.55,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,1,Yes,2,65.55,617.16667,4+ Years,0,3,0
9591-YVTEB,Male,1,No,No,24-12-2019,55,Month-to-month,Yes,Electronic check,44.85,2479.05,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,0,No,0,70.64583,692.20833,4+ Years,0,3,0
9592-ERDKV,Male,0,Yes,No,16-06-2021,37,One year,No,Mailed check,79.25,2911.8,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,0,No,0,71.57917,555,3-4 Years,0,4,0
9593-CVZKR,Female,0,Yes,Yes,24-11-2019,56,Two year,Yes,Mailed check,24.45,1385.85,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,71.44583,640.29167,4+ Years,0,0,0
9600-NAXZN,Male,0,No,No,18-12-2020,43,Month-to-month,Yes,Electronic check,101.4,4528,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,2,Yes,1,76.15833,628.20833,3-4 Years,1216.8,3,1
9600-UDOPK,Male,0,Yes,No,12-01-2022,30,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,2,Yes,2.5,70.81667,600.75,2-3 Years,1128.6,2,1
9601-BRXPO,Female,0,Yes,No,11-06-2022,25,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,Yes,4,77.04167,591.95833,2-3 Years,1259.4,4,1
9602-WCXPI,Male,0,No,No,22-05-2020,50,One year,No,Credit card (automatic),20.15,989.05,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,73.94167,654.04167,4+ Years,0,0,0
9603-OAIHC,Male,1,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,70.05,70.05,No,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,0,40.9,1081,0-1 Year,0,0,0
9605-WGJVW,Female,1,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,70.2,70.2,No,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,3,94,636,0-1 Year,0,0,0
9606-PBKBQ,Male,1,Yes,No,13-11-2021,32,Month-to-month,Yes,Electronic check,85,2642.05,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1,Yes,1,75.65833,665.5,2-3 Years,1020,1,1
9609-BENEA,Male,0,Yes,No,15-08-2021,35,One year,Yes,Electronic check,69,2441.7,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,0,No,0,80.47917,677.66667,2-3 Years,0,3,0
9610-WCESF,Male,0,No,No,29-12-2018,67,Two year,No,Electronic check,43.9,3097.2,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,3,Yes,2,63.44583,746.54167,4+ Years,0,3,0
9611-CTWIH,Female,0,No,No,01-04-2024,3,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3,Yes,1.3333,77.2,810.66667,0-1 Year,1073.4,2,1
9614-RMGHA,Male,0,Yes,No,27-02-2019,65,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,Yes,2,73.95,448.25,4+ Years,1102.2,2,1
9617-INGJY,Male,0,No,No,31-05-2024,1,Month-to-month,Yes,Mailed check,70.6,70.6,No,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,1,98.7,1022,0-1 Year,0,0,0
9617-UDPEU,Female,0,No,No,09-09-2022,22,One year,Yes,Mailed check,19.25,412.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,78.75455,615.59091,1-2 Years,0,0,0
9618-LFJRU,Female,0,No,No,02-03-2024,4,Month-to-month,No,Credit card (automatic),20.45,82.85,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,5,67.4,806.5,0-1 Year,0,0,0
9619-GSATL,Female,0,No,No,18-12-2020,43,One year,No,Electronic check,55.45,2444.25,No,Yes,No,DSL,No,Yes,No,Yes,No,No,3,Yes,4.3333,75.08333,569.33333,3-4 Years,0,2,0
9620-ENEJV,Female,0,No,No,02-01-2024,6,Month-to-month,No,Credit card (automatic),70.55,433.95,No,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,4.3333,73.75,642.5,0-1 Year,0,0,0
